year,month,day,hour,minute,second,magnitude
2014,07,08,05,54,31.390,-0.43
2014,07,08,05,54,35.570,-0.06
2014,07,08,05,54,44.680,-0.18
2014,07,08,05,54,57.950,-0.11
2014,07,08,05,55,03.660,-0.13
2014,07,08,05,55,08.100,-0.67
2014,07,08,05,55,15.220,-0.23
2014,07,08,05,55,29.020,-0.46
2014,07,08,05,55,35.660,1.37
2014,07,08,05,55,43.640,0.69
2014,07,08,05,55,53.460,-0.36
2014,07,08,05,55,59.620,-0.41
2014,07,08,05,56,21.900,-0.27
2014,07,08,05,56,24.060,-0.32
2014,07,08,05,56,30.230,-0.80
2014,07,08,05,56,48.880,-0.72
2014,07,08,05,56,58.130,-0.04
2014,07,08,05,57,12.610,-0.37
2014,07,08,05,57,21.910,-0.55
2014,07,08,05,57,32.370,-0.85
2014,07,08,05,57,45.040,-0.83
2014,07,08,05,57,52.240,-0.77
2014,07,08,05,58,04.700,-0.89
2014,07,08,05,58,33.650,0.52
2014,07,08,05,58,44.120,-0.63
2014,07,08,05,59,04.870,-0.95
2014,07,08,05,59,39.220,-0.53
2014,07,08,05,59,44.230,-0.75
2014,07,08,06,00,50.610,-0.11
2014,07,08,06,01,32.940,-0.27
2014,07,08,06,01,53.820,-0.69
2014,07,08,06,02,22.800,0.45
2014,07,08,06,03,09.720,-0.82
2014,07,08,06,04,18.610,-0.46
2014,07,08,06,06,02.040,-0.06
2014,07,08,06,06,07.340,-0.47
2014,07,08,06,07,12.440,-0.56
2014,07,08,06,07,20.090,0.91
2014,07,08,06,07,30.160,-0.14
2014,07,08,06,07,43.360,-0.61
2014,07,08,06,08,23.070,-0.61
2014,07,08,06,08,49.350,-0.36
2014,07,08,06,08,54.800,0.93
2014,07,08,06,09,02.600,-0.08
2014,07,08,06,09,13.200,0.21
2014,07,08,06,09,26.760,-0.86
2014,07,08,06,09,36.970,-1.01
2014,07,08,06,10,26.020,0.19
2014,07,08,06,10,48.220,-0.41
2014,07,08,06,11,01.210,-0.89
2014,07,08,06,11,17.610,-1.01
2014,07,08,06,11,23.970,-0.83
2014,07,08,06,11,31.660,-0.38
2014,07,08,06,11,47.600,-0.71
2014,07,08,06,11,56.950,-0.29
2014,07,08,06,12,21.110,-0.67
2014,07,08,06,13,16.810,0.38
2014,07,08,06,13,45.820,-0.61
2014,07,08,06,13,59.460,-0.62
2014,07,08,06,14,41.160,-0.02
2014,07,08,06,15,05.930,-0.53
2014,07,08,06,15,34.770,-0.51
2014,07,08,06,15,50.450,-0.62
2014,07,08,06,16,23.670,-0.65
2014,07,08,06,17,01.920,-0.73
2014,07,08,06,17,22.760,-0.83
2014,07,08,06,19,38.550,0.92
2014,07,08,06,19,56.030,-0.64
2014,07,08,06,20,28.660,-0.61
2014,07,08,06,20,56.340,-0.28
2014,07,08,06,21,10.420,-0.55
2014,07,08,06,23,05.690,-0.17
2014,07,08,06,23,12.060,-0.49
2014,07,08,06,25,03.960,-0.12
2014,07,08,06,25,47.120,-0.11
2014,07,08,06,26,43.230,-0.81
2014,07,08,06,27,00.580,0.11
2014,07,08,06,27,29.120,2.01
2014,07,08,06,27,33.140,1.41
2014,07,08,06,28,48.960,0.38
2014,07,08,06,29,47.090,0.26
2014,07,08,06,29,59.860,-0.16
2014,07,08,06,30,06.560,1.87
2014,07,08,06,30,15.130,0.31
2014,07,08,06,30,22.210,0.64
2014,07,08,06,30,44.540,0.31
2014,07,08,06,30,53.190,0.95
2014,07,08,06,31,05.170,0.25
2014,07,08,06,31,17.610,0.95
2014,07,08,06,31,30.720,-0.51
2014,07,08,06,31,46.980,2.09
2014,07,08,06,32,04.460,0.75
2014,07,08,06,32,44.550,0.46
2014,07,08,06,33,16.310,-0.70
2014,07,08,06,33,45.610,-0.22
2014,07,08,06,33,50.100,-0.95
2014,07,08,06,34,22.630,-0.88
2014,07,08,06,34,43.090,0.36
2014,07,08,06,34,51.240,-0.38
2014,07,08,06,35,18.300,0.93
2014,07,08,06,35,34.800,-0.62
2014,07,08,06,35,59.940,-1.07
2014,07,08,06,36,42.240,-0.69
2014,07,08,06,36,54.710,-0.67
2014,07,08,06,37,30.880,-0.57
2014,07,08,06,38,10.690,-0.22
2014,07,08,06,38,27.270,-0.25
2014,07,08,06,39,21.280,-0.19
2014,07,08,06,39,30.070,-0.74
2014,07,08,06,39,53.310,0.67
2014,07,08,06,40,45.070,-1.00
2014,07,08,06,41,48.480,-0.34
2014,07,08,06,44,37.350,-0.68
2014,07,08,06,44,56.450,-0.84
2014,07,08,06,45,20.180,-0.90
2014,07,08,06,45,31.580,-0.64
2014,07,08,06,47,00.000,0.46
2014,07,08,06,47,23.450,-0.95
2014,07,08,06,48,02.920,-0.80
2014,07,08,06,49,35.080,-0.52
2014,07,08,06,49,40.650,-0.59
2014,07,08,06,51,07.560,-0.77
2014,07,08,06,51,28.000,-0.69
2014,07,08,06,53,05.240,-0.46
2014,07,08,06,54,04.820,0.03
2014,07,08,06,54,51.150,-0.71
2014,07,08,06,55,03.980,-0.98
2014,07,08,06,55,14.870,-0.99
2014,07,08,06,56,37.630,-0.45
2014,07,08,06,56,56.180,-1.01
2014,07,08,06,57,29.260,0.72
2014,07,08,06,57,41.250,-0.54
2014,07,08,06,59,31.230,-0.58
2014,07,08,06,59,45.160,0.37
2014,07,08,06,59,52.170,-0.66
2014,07,08,07,00,13.500,-0.77
2014,07,08,07,01,04.930,-0.50
2014,07,08,07,01,25.150,0.63
2014,07,08,07,01,36.490,1.86
2014,07,08,07,01,57.550,0.41
2014,07,08,07,02,16.460,0.13
2014,07,08,07,02,24.670,0.66
2014,07,08,07,02,36.500,0.67
2014,07,08,07,04,19.480,0.10
2014,07,08,07,04,51.900,-0.86
2014,07,08,07,06,04.340,-0.30
2014,07,08,07,06,27.230,-0.84
2014,07,08,07,06,41.440,0.54
2014,07,08,07,06,53.320,-0.60
2014,07,08,07,06,57.380,-0.47
2014,07,08,07,07,19.460,0.13
2014,07,08,07,07,30.770,-0.65
2014,07,08,07,07,45.480,-0.83
2014,07,08,07,08,31.510,-0.57
2014,07,08,07,09,57.320,-1.00
2014,07,08,07,11,30.090,-0.97
2014,07,08,07,11,53.470,-0.96
2014,07,08,07,13,04.090,2.25
2014,07,08,07,13,14.090,1.27
2014,07,08,07,15,34.330,1.24
2014,07,08,07,15,55.530,-0.58
2014,07,08,07,16,29.940,-0.48
2014,07,08,07,17,02.830,0.01
2014,07,08,07,17,23.960,-0.41
2014,07,08,07,17,36.410,-0.88
2014,07,08,07,18,17.110,-0.91
2014,07,08,07,18,44.380,1.20
2014,07,08,07,18,49.590,1.77
2014,07,08,07,20,19.920,0.16
2014,07,08,07,21,17.260,-0.83
2014,07,08,07,21,41.550,-0.99
2014,07,08,07,22,32.300,-0.57
2014,07,08,07,23,14.470,-0.39
2014,07,08,07,23,29.410,-0.67
2014,07,08,07,23,39.290,1.90
2014,07,08,07,25,47.020,-0.60
2014,07,08,07,25,52.810,0.11
2014,07,08,07,27,34.510,1.67
2014,07,08,07,28,52.990,-0.86
2014,07,08,07,29,08.820,-0.01
2014,07,08,07,30,36.060,0.59
2014,07,08,07,31,47.840,0.11
2014,07,08,07,32,14.570,0.38
2014,07,08,07,32,34.520,-0.62
2014,07,08,07,33,07.120,-0.71
2014,07,08,07,35,06.080,0.88
2014,07,08,07,36,38.430,0.37
2014,07,08,07,37,17.530,-0.73
2014,07,08,07,38,25.690,1.97
2014,07,08,07,38,47.440,0.09
2014,07,08,07,38,54.160,1.68
2014,07,08,07,39,01.580,0.69
2014,07,08,07,39,12.370,1.80
2014,07,08,07,39,28.740,0.20
2014,07,08,07,39,35.910,-0.02
2014,07,08,07,39,47.710,0.68
2014,07,08,07,39,59.680,-0.29
2014,07,08,07,40,12.940,-0.68
2014,07,08,07,40,27.510,-0.01
2014,07,08,07,40,41.710,0.23
2014,07,08,07,41,13.570,2.04
2014,07,08,07,41,54.040,1.49
2014,07,08,07,42,18.470,-0.17
2014,07,08,07,42,25.520,-0.61
2014,07,08,07,42,51.410,1.08
2014,07,08,07,44,04.520,-0.46
2014,07,08,07,44,22.170,-0.92
2014,07,08,07,44,27.690,0.16
2014,07,08,07,44,35.580,-0.80
2014,07,08,07,45,07.960,-0.89
2014,07,08,07,45,19.570,-0.34
2014,07,08,07,45,42.920,-0.96
2014,07,08,07,46,06.400,0.09
2014,07,08,07,46,20.810,0.34
2014,07,08,07,46,45.220,-0.32
2014,07,08,07,47,06.770,-1.08
2014,07,08,07,47,26.300,-0.38
2014,07,08,07,47,47.640,-0.80
2014,07,08,07,47,54.050,-1.02
2014,07,08,07,48,06.340,-0.81
2014,07,08,07,48,16.460,-0.89
2014,07,08,07,49,25.760,-0.04
2014,07,08,07,49,35.700,0.39
2014,07,08,07,50,00.670,0.07
2014,07,08,07,50,20.900,0.00
2014,07,08,07,50,45.330,-0.91
2014,07,08,07,51,23.930,0.09
2014,07,08,07,51,38.910,0.39
2014,07,08,07,51,49.400,-0.30
2014,07,08,07,53,00.850,-0.79
2014,07,08,07,53,53.820,-0.37
2014,07,08,07,54,49.870,2.02
2014,07,08,07,55,04.660,0.52
2014,07,08,07,55,35.470,1.01
2014,07,08,07,56,33.280,-0.14
2014,07,08,07,56,48.920,-0.90
2014,07,08,07,57,07.230,-0.46
2014,07,08,07,58,00.670,1.06
2014,07,08,07,58,07.980,0.01
2014,07,08,07,58,42.110,1.99
2014,07,08,07,58,46.140,1.54
2014,07,08,07,58,50.000,1.01
2014,07,08,07,59,37.020,-0.17
2014,07,08,07,59,51.490,-0.63
2014,07,08,08,00,12.150,0.79
2014,07,08,08,00,29.180,0.73
2014,07,08,08,00,54.610,0.96
2014,07,08,08,01,11.420,-0.46
2014,07,08,08,01,31.250,-0.83
2014,07,08,08,01,37.040,-0.79
2014,07,08,08,01,43.130,-0.30
2014,07,08,08,01,47.790,-0.32
2014,07,08,08,01,56.480,-0.26
2014,07,08,08,02,36.520,0.14
2014,07,08,08,03,37.320,-0.84
2014,07,08,08,04,26.850,-0.13
2014,07,08,08,05,11.700,1.52
2014,07,08,08,05,36.130,1.40
2014,07,08,08,05,46.950,0.69
2014,07,08,08,06,14.410,0.87
2014,07,08,08,06,25.160,0.70
2014,07,08,08,06,34.960,-0.55
2014,07,08,08,06,56.790,0.49
2014,07,08,08,07,25.930,1.64
2014,07,08,08,08,28.200,0.87
2014,07,08,08,08,42.170,-0.30
2014,07,08,08,08,57.590,-0.95
2014,07,08,08,09,02.810,-0.78
2014,07,08,08,10,02.070,-0.67
2014,07,08,08,10,15.270,-0.45
2014,07,08,08,10,30.560,0.25
2014,07,08,08,11,00.480,-1.03
2014,07,08,08,11,20.850,0.59
2014,07,08,08,11,52.600,-0.95
2014,07,08,08,12,25.590,-0.79
2014,07,08,08,12,43.620,0.02
2014,07,08,08,12,55.170,0.03
2014,07,08,08,12,59.650,1.08
2014,07,08,08,13,16.190,1.97
2014,07,08,08,13,20.610,0.97
2014,07,08,08,14,13.390,-0.13
2014,07,08,08,14,31.930,0.00
2014,07,08,08,14,45.510,-0.88
2014,07,08,08,14,51.060,-0.29
2014,07,08,08,14,55.800,-0.53
2014,07,08,08,15,20.320,-0.35
2014,07,08,08,15,29.720,0.00
2014,07,08,08,15,42.850,0.21
2014,07,08,08,16,09.270,-0.50
2014,07,08,08,16,16.710,-0.28
2014,07,08,08,16,35.890,-1.05
2014,07,08,08,16,59.180,1.62
2014,07,08,08,17,04.170,0.46
2014,07,08,08,17,15.100,-0.20
2014,07,08,08,17,51.530,0.26
2014,07,08,08,18,13.190,1.60
2014,07,08,08,18,35.760,1.44
2014,07,08,08,18,43.770,0.09
2014,07,08,08,18,59.240,0.67
2014,07,08,08,19,21.120,0.50
2014,07,08,08,19,36.010,1.44
2014,07,08,08,19,42.280,0.68
2014,07,08,08,20,40.550,-0.57
2014,07,08,08,20,51.290,1.01
2014,07,08,08,21,12.790,0.87
2014,07,08,08,21,34.730,0.06
2014,07,08,08,21,43.270,-0.34
2014,07,08,08,22,05.700,-0.87
2014,07,08,08,22,13.480,-0.74
2014,07,08,08,22,31.760,-0.20
2014,07,08,08,22,40.780,0.17
2014,07,08,08,23,25.380,-0.83
2014,07,08,08,23,33.790,0.96
2014,07,08,08,23,42.990,-0.25
2014,07,08,08,23,49.960,0.73
2014,07,08,08,23,54.010,-0.24
2014,07,08,08,24,41.420,-0.80
2014,07,08,08,25,23.790,-0.58
2014,07,08,08,25,27.210,-0.66
2014,07,08,08,26,42.050,-0.06
2014,07,08,08,26,46.110,-0.32
2014,07,08,08,28,02.720,-0.62
2014,07,08,08,28,26.510,-0.64
2014,07,08,08,28,32.470,-0.26
2014,07,08,08,28,58.530,2.29
2014,07,08,08,29,04.800,1.44
2014,07,08,08,29,28.290,0.27
2014,07,08,08,29,34.720,2.25
2014,07,08,08,29,58.960,1.12
2014,07,08,08,30,10.410,0.15
2014,07,08,08,30,18.860,-0.03
2014,07,08,08,30,42.800,-0.32
2014,07,08,08,30,50.480,0.75
2014,07,08,08,30,57.730,-0.25
2014,07,08,08,31,04.420,1.26
2014,07,08,08,31,19.680,0.48
2014,07,08,08,31,42.400,0.25
2014,07,08,08,31,53.950,-0.09
2014,07,08,08,32,07.210,1.98
2014,07,08,08,32,27.300,1.51
2014,07,08,08,32,30.700,0.85
2014,07,08,08,32,40.870,-0.22
2014,07,08,08,32,45.100,0.14
2014,07,08,08,32,50.360,-0.05
2014,07,08,08,32,56.510,-0.12
2014,07,08,08,33,04.910,-0.32
2014,07,08,08,33,14.680,0.22
2014,07,08,08,33,28.710,-1.06
2014,07,08,08,33,35.090,-0.48
2014,07,08,08,33,48.410,-0.89
2014,07,08,08,33,58.290,-0.86
2014,07,08,08,34,11.140,-0.89
2014,07,08,08,34,22.840,-0.04
2014,07,08,08,34,30.110,-0.79
2014,07,08,08,34,38.740,-0.13
2014,07,08,08,35,24.600,1.64
2014,07,08,08,35,37.110,0.54
2014,07,08,08,35,52.840,0.92
2014,07,08,08,36,38.320,-0.84
2014,07,08,08,36,55.680,1.72
2014,07,08,08,37,00.030,1.01
2014,07,08,08,37,18.860,0.10
2014,07,08,08,37,35.010,-0.54
2014,07,08,08,37,40.250,-0.71
2014,07,08,08,38,07.670,-0.33
2014,07,08,08,38,20.890,-0.79
2014,07,08,08,39,05.150,-0.95
2014,07,08,08,39,09.580,-0.76
2014,07,08,08,39,14.800,-0.99
2014,07,08,08,39,22.610,-0.16
2014,07,08,08,39,38.330,0.02
2014,07,08,08,39,50.990,1.67
2014,07,08,08,40,32.330,-0.58
2014,07,08,08,40,44.000,-0.47
2014,07,08,08,40,49.650,-0.84
2014,07,08,08,41,10.660,0.37
2014,07,08,08,41,22.260,-0.02
2014,07,08,08,41,50.110,-0.91
2014,07,08,08,42,06.470,-0.80
2014,07,08,08,42,15.220,-0.18
2014,07,08,08,42,23.380,0.19
2014,07,08,08,42,34.410,1.69
2014,07,08,08,43,17.060,-0.13
2014,07,08,08,43,35.000,-0.77
2014,07,08,08,43,44.570,0.26
2014,07,08,08,43,49.150,-0.57
2014,07,08,08,43,59.920,0.72
2014,07,08,08,44,04.260,0.10
2014,07,08,08,44,13.910,1.58
2014,07,08,08,44,35.220,-0.46
2014,07,08,08,45,16.540,-0.40
2014,07,08,08,46,17.690,-0.76
2014,07,08,08,46,33.150,0.45
2014,07,08,08,46,48.800,0.13
2014,07,08,08,47,05.390,-0.56
2014,07,08,08,47,44.920,-1.00
2014,07,08,08,48,27.990,-0.51
2014,07,08,08,48,37.250,-0.70
2014,07,08,08,48,42.440,0.48
2014,07,08,08,48,57.580,-0.91
2014,07,08,08,49,08.490,0.17
2014,07,08,08,49,14.160,1.53
2014,07,08,08,49,18.760,0.81
2014,07,08,08,49,30.630,0.94
2014,07,08,08,49,49.400,0.79
2014,07,08,08,50,01.590,-0.29
2014,07,08,08,50,45.140,1.43
2014,07,08,08,50,47.370,0.80
2014,07,08,08,51,05.730,-0.72
2014,07,08,08,51,13.950,-0.21
2014,07,08,08,51,24.330,0.07
2014,07,08,08,51,30.250,-0.59
2014,07,08,08,51,38.290,0.00
2014,07,08,08,51,44.690,-0.58
2014,07,08,08,51,50.820,1.24
2014,07,08,08,52,11.080,1.08
2014,07,08,08,52,57.760,0.38
2014,07,08,08,53,08.340,-0.42
2014,07,08,08,53,30.320,-0.26
2014,07,08,08,53,51.270,2.19
2014,07,08,08,54,10.750,1.64
2014,07,08,08,54,29.710,0.63
2014,07,08,08,55,00.590,-0.06
2014,07,08,08,55,11.150,-0.24
2014,07,08,08,55,23.200,-0.18
2014,07,08,08,56,04.200,1.56
2014,07,08,08,56,21.170,0.32
2014,07,08,08,56,30.580,-0.08
2014,07,08,08,57,02.960,0.77
2014,07,08,08,57,29.320,0.26
2014,07,08,08,57,38.830,-0.48
2014,07,08,08,57,42.970,-0.51
2014,07,08,08,58,27.860,0.85
2014,07,08,08,58,38.180,-0.43
2014,07,08,08,59,06.970,-0.50
2014,07,08,08,59,34.940,0.95
2014,07,08,08,59,41.250,-0.03
2014,07,08,09,00,16.280,-0.70
2014,07,08,09,00,22.510,-0.71
2014,07,08,09,00,36.350,-0.87
2014,07,08,09,00,51.340,-0.42
2014,07,08,09,01,18.630,-0.99
2014,07,08,09,01,41.420,-0.84
2014,07,08,09,02,44.400,0.94
2014,07,08,09,03,50.570,0.72
2014,07,08,09,04,08.600,-0.54
2014,07,08,09,04,36.680,-0.86
2014,07,08,09,04,47.740,-0.34
2014,07,08,09,05,22.160,-0.89
2014,07,08,09,05,46.820,-1.13
2014,07,08,09,06,02.250,0.50
2014,07,08,09,06,33.020,-0.56
2014,07,08,09,06,38.290,-0.99
2014,07,08,09,07,32.820,-0.96
2014,07,08,09,07,37.350,-0.66
2014,07,08,09,07,42.280,0.80
2014,07,08,09,07,48.820,1.84
2014,07,08,09,09,30.040,-0.36
2014,07,08,09,10,05.010,-0.31
2014,07,08,09,10,16.350,-0.82
2014,07,08,09,10,38.480,-0.89
2014,07,08,09,10,57.100,-0.86
2014,07,08,09,11,07.410,-0.07
2014,07,08,09,11,11.400,-0.30
2014,07,08,09,11,23.350,-0.92
2014,07,08,09,11,47.120,-0.55
2014,07,08,09,12,40.020,-0.32
2014,07,08,09,12,59.610,-0.15
2014,07,08,09,13,33.210,-0.49
2014,07,08,09,13,39.240,-0.52
2014,07,08,09,13,57.540,-0.25
2014,07,08,09,14,19.740,-0.58
2014,07,08,09,14,25.310,-0.47
2014,07,08,09,14,33.740,-0.81
2014,07,08,09,15,32.670,-0.92
2014,07,08,09,15,41.620,-0.57
2014,07,08,09,16,34.490,-0.56
2014,07,08,09,16,53.570,-1.08
2014,07,08,09,17,03.280,0.86
2014,07,08,09,17,38.150,-0.58
2014,07,08,09,17,54.860,0.70
2014,07,08,09,18,25.420,-0.58
2014,07,08,09,19,52.150,-0.67
2014,07,08,09,20,09.930,-0.83
2014,07,08,09,21,46.230,-0.51
2014,07,08,09,22,12.470,-0.72
2014,07,08,09,22,46.880,-0.03
2014,07,08,09,23,05.490,-0.86
2014,07,08,09,23,13.000,-0.89
2014,07,08,09,23,36.870,-0.80
2014,07,08,09,23,42.360,-0.92
2014,07,08,09,23,57.340,0.12
2014,07,08,09,24,04.090,-0.90
2014,07,08,09,24,34.450,-0.46
2014,07,08,09,25,51.330,-0.86
2014,07,08,09,26,01.930,0.93
2014,07,08,09,26,47.850,-0.94
2014,07,08,09,27,22.120,-0.89
2014,07,08,09,27,48.710,-0.32
2014,07,08,09,28,45.650,-0.55
2014,07,08,09,29,03.840,-0.45
2014,07,08,09,29,49.530,1.25
2014,07,08,09,30,09.380,0.60
2014,07,08,09,30,23.720,-0.68
2014,07,08,09,30,42.820,-0.71
2014,07,08,09,31,27.300,0.35
2014,07,08,09,31,36.340,-0.76
2014,07,08,09,31,54.850,1.99
2014,07,08,09,31,59.200,1.15
2014,07,08,09,33,06.220,0.36
2014,07,08,09,33,45.660,-0.26
2014,07,08,09,34,17.290,1.95
2014,07,08,09,34,22.860,0.89
2014,07,08,09,34,32.860,0.71
2014,07,08,09,34,46.830,2.05
2014,07,08,09,35,23.480,0.72
2014,07,08,09,35,43.610,1.08
2014,07,08,09,35,50.800,0.19
2014,07,08,09,36,06.460,0.26
2014,07,08,09,36,18.810,0.68
2014,07,08,09,36,29.370,-0.28
2014,07,08,09,36,35.640,-0.78
2014,07,08,09,36,44.730,-0.43
2014,07,08,09,36,59.840,1.57
2014,07,08,09,37,58.870,1.66
2014,07,08,09,38,24.590,-0.43
2014,07,08,09,38,34.140,-0.54
2014,07,08,09,38,45.660,-0.23
2014,07,08,09,39,26.970,-0.33
2014,07,08,09,39,29.530,-0.45
2014,07,08,09,39,35.080,-0.65
2014,07,08,09,39,42.750,-0.89
2014,07,08,09,40,47.260,-1.00
2014,07,08,09,41,11.730,-0.92
2014,07,08,09,41,19.210,-0.81
2014,07,08,09,41,24.600,-0.71
2014,07,08,09,41,30.470,-0.84
2014,07,08,09,41,44.050,-0.83
2014,07,08,09,42,57.890,-0.82
2014,07,08,09,43,22.350,-0.40
2014,07,08,09,43,40.410,-0.70
2014,07,08,09,43,48.710,-0.25
2014,07,08,09,43,55.840,0.03
2014,07,08,09,45,02.420,-0.55
2014,07,08,09,45,22.660,0.10
2014,07,08,09,45,31.530,-0.80
2014,07,08,09,45,36.020,-0.84
2014,07,08,09,45,56.240,-0.13
2014,07,08,09,46,10.010,-0.75
2014,07,08,09,47,14.440,-0.46
2014,07,08,09,47,21.060,-1.04
2014,07,08,09,47,38.570,-0.42
2014,07,08,09,47,42.260,-0.77
2014,07,08,09,47,56.840,1.45
2014,07,08,09,48,24.690,-0.66
2014,07,08,09,48,34.320,-0.53
2014,07,08,09,49,57.360,-0.43
2014,07,08,09,50,07.630,-0.42
2014,07,08,09,50,14.390,-0.94
2014,07,08,09,50,58.470,-0.93
2014,07,08,09,51,13.190,-0.80
2014,07,08,09,52,20.220,-0.48
2014,07,08,09,52,41.810,-0.83
2014,07,08,09,54,03.340,-0.99
2014,07,08,09,54,18.160,-0.67
2014,07,08,09,54,43.090,1.76
2014,07,08,09,55,43.250,-0.16
2014,07,08,09,56,18.700,-0.62
2014,07,08,09,56,56.970,-0.74
2014,07,08,09,57,37.880,-0.13
2014,07,08,09,58,22.680,0.06
2014,07,08,09,58,57.590,-0.30
2014,07,08,09,59,28.520,0.27
2014,07,08,09,59,44.700,-0.35
2014,07,08,10,00,01.800,-0.78
2014,07,08,10,00,19.030,-1.05
2014,07,08,10,00,26.380,-0.83
2014,07,08,10,00,30.690,-0.82
2014,07,08,10,00,44.150,-0.70
2014,07,08,10,01,44.080,-0.88
2014,07,08,10,02,15.860,-0.93
2014,07,08,10,02,34.120,-0.70
2014,07,08,10,03,24.740,1.19
2014,07,08,10,03,31.430,0.55
2014,07,08,10,04,34.740,-0.15
2014,07,08,10,05,02.290,-0.77
2014,07,08,10,06,31.780,-0.55
2014,07,08,10,07,02.390,-0.21
2014,07,08,10,07,12.240,-0.28
2014,07,08,10,08,02.800,-0.15
2014,07,08,10,08,36.330,-0.66
2014,07,08,10,08,49.700,0.96
2014,07,08,10,09,15.440,-0.74
2014,07,08,10,09,53.970,-0.37
2014,07,08,10,10,13.860,-0.22
2014,07,08,10,10,43.480,0.36
2014,07,08,10,11,36.450,0.72
2014,07,08,10,12,16.700,-0.57
2014,07,08,10,12,51.040,-1.01
2014,07,08,10,13,01.120,-0.85
2014,07,08,10,13,55.920,-0.93
2014,07,08,10,14,13.570,0.54
2014,07,08,10,14,28.900,1.23
2014,07,08,10,14,47.930,0.24
2014,07,08,10,15,15.310,-1.02
2014,07,08,10,15,28.650,-1.11
2014,07,08,10,16,05.900,-0.25
2014,07,08,10,16,23.590,-0.74
2014,07,08,10,16,45.390,1.23
2014,07,08,10,16,54.890,-0.01
2014,07,08,10,17,26.550,-0.89
2014,07,08,10,18,15.510,0.67
2014,07,08,10,18,30.170,-0.67
2014,07,08,10,18,39.720,-0.10
2014,07,08,10,18,46.060,-0.51
2014,07,08,10,18,52.620,-0.81
2014,07,08,10,19,04.620,-1.00
2014,07,08,10,19,17.610,-0.47
2014,07,08,10,19,22.120,-0.46
2014,07,08,10,19,36.030,-0.75
2014,07,08,10,20,21.020,-0.78
2014,07,08,10,20,23.500,-0.88
2014,07,08,10,20,35.060,0.50
2014,07,08,10,20,40.530,-0.03
2014,07,08,10,20,45.110,0.79
2014,07,08,10,21,14.040,-0.81
2014,07,08,10,22,17.130,-1.06
2014,07,08,10,22,25.020,0.05
2014,07,08,10,23,45.150,0.45
2014,07,08,10,25,32.310,0.39
2014,07,08,10,25,32.680,0.71
2014,07,08,10,25,50.590,-0.76
2014,07,08,10,26,40.720,-0.44
2014,07,08,10,28,25.070,-0.58
2014,07,08,10,30,39.490,-0.64
2014,07,08,10,31,14.780,-0.42
2014,07,08,10,32,00.610,-0.42
2014,07,08,10,32,26.040,-0.41
2014,07,08,10,32,33.130,-0.62
2014,07,08,10,35,04.250,-0.82
2014,07,08,10,35,09.260,-0.65
2014,07,08,10,35,57.670,-0.03
2014,07,08,10,36,22.350,-0.23
2014,07,08,10,36,29.680,0.35
2014,07,08,10,37,28.200,-0.73
2014,07,08,10,38,09.370,0.33
2014,07,08,10,38,26.440,0.75
2014,07,08,10,38,50.180,-0.45
2014,07,08,10,39,30.790,0.24
2014,07,08,10,39,48.810,-0.57
2014,07,08,10,40,19.130,-0.57
2014,07,08,10,41,07.410,-0.01
2014,07,08,10,41,26.430,-0.80
2014,07,08,10,41,41.700,-0.26
2014,07,08,10,41,47.500,-0.62
2014,07,08,10,41,53.320,-0.85
2014,07,08,10,42,11.250,-0.91
2014,07,08,10,45,03.270,0.74
2014,07,08,10,45,39.160,1.66
2014,07,08,10,47,00.580,1.42
2014,07,08,10,47,06.460,0.33
2014,07,08,10,48,12.680,-0.09
2014,07,08,10,49,39.790,0.36
2014,07,08,10,51,37.990,-0.60
2014,07,08,10,52,20.260,0.26
2014,07,08,10,52,40.680,1.20
2014,07,08,10,53,09.950,-0.66
2014,07,08,10,53,46.360,-1.04
2014,07,08,10,54,19.230,-0.03
2014,07,08,10,54,42.390,-0.78
2014,07,08,10,56,28.470,-0.91
2014,07,08,10,57,36.620,-0.30
2014,07,08,11,03,28.000,-0.94
2014,07,08,11,03,42.800,-0.93
2014,07,08,11,04,12.150,-0.53
2014,07,08,11,04,31.650,-0.72
2014,07,08,11,07,18.790,-0.53
2014,07,08,11,07,52.230,-0.11
2014,07,08,11,08,32.570,-0.70
2014,07,08,11,10,25.660,0.00
2014,07,08,11,11,44.640,-0.34
2014,07,08,11,13,02.630,-0.86
2014,07,08,11,14,19.730,-0.76
2014,07,08,11,15,08.210,-0.95
2014,07,08,11,18,24.020,-0.37
2014,07,08,11,20,34.250,-0.64
2014,07,08,11,24,56.380,-0.24
2014,07,08,11,36,31.390,-0.23
2014,07,08,11,37,32.760,-1.02
2014,07,08,11,45,22.360,-0.03
2014,07,08,11,45,37.900,-0.66
2014,07,08,11,45,40.660,-0.68
2014,07,08,11,46,28.830,-0.13
2014,07,08,11,47,36.830,-0.74
2014,07,08,11,48,27.220,-0.85
2014,07,08,11,48,49.970,0.15
2014,07,08,11,49,05.980,0.67
2014,07,08,11,49,58.340,-0.75
2014,07,08,11,50,17.080,0.07
2014,07,08,11,50,19.680,-0.65
2014,07,08,11,51,03.150,1.67
2014,07,08,11,53,21.720,0.23
2014,07,08,11,55,46.420,-1.00
2014,07,08,11,56,07.420,-0.01
2014,07,08,11,57,25.970,-0.04
2014,07,08,11,58,13.370,0.79
2014,07,08,11,59,12.780,-0.71
2014,07,08,12,00,00.960,-0.52
2014,07,08,12,02,54.490,-0.06
2014,07,08,12,04,13.050,0.03
2014,07,08,12,04,54.210,-0.83
